DATA;PRECO PETROLEO;PRECO DOLAR;PRECO GASOLINA
2012-08-12;112.494;2.0318125;2.642
2012-08-19;115.042;2.02223;2.635
2012-08-26;116.102;2.0199599999999998;2.638
2012-09-02;113.02000000000001;1.9677642857142856;2.636
2012-09-09;114.11;1.9215699999999998;2.634
2012-09-16;115.40799999999999;2.0311875;2.638
2012-09-23;111.832;2.02509;2.634
2012-09-30;110.354;2.02982;2.632
2012-10-07;111.40799999999999;1.8706299999999998;2.629
2012-10-14;114.876;2.0393375;2.624
2012-10-21;113.59200000000001;2.03241;2.612
2012-10-28;108.27000000000001;2.0262599999999997;2.655
2012-11-04;108.85;1.9455099999999999;2.763
2012-11-11;107.782;2.01796;2.793
2012-11-18;109.11800000000001;2.06931;2.801
2012-11-25;110.255;2.08837;2.802
2012-12-02;109.816;2.0417333333333336;2.805
2012-12-09;109.078;1.9538799999999998;2.8110000000000004
2012-12-16;109.096;2.06618;2.8080000000000003
2012-12-23;109.792;2.08063;2.805
2012-12-30;109.8125;2.06135;2.802
2013-01-06;112.3475;2.0148333333333333;2.7960000000000003
2013-01-13;112.372;2.24435;2.798
2013-01-20;111.346;2.03797;2.8
2013-01-27;113.7175;2.03766;2.824
2013-02-03;115.13199999999999;2.00514;2.931
2013-02-10;117.154;2.1902916666666665;2.9410000000000003
2013-02-17;118.098;2.0589125;2.923
2013-02-24;115.3;1.9645800000000002;2.917
2013-03-03;112.418;1.99029;2.911
2013-03-10;109.984;2.1679583333333334;2.904
2013-03-17;108.41;2.0693375;2.906
2013-03-24;107.328;1.99274;2.8960000000000004
2013-03-31;107.6825;2.01493;2.89
2013-04-07;107.06199999999998;2.07005;2.879
2013-04-14;103.248;2.2955;2.867
2013-04-21;98.092;1.99972;2.857
2013-04-28;100.60799999999999;2.0116;2.85
2013-05-05;101.53399999999999;1.9927800000000002;2.842
2013-05-12;103.774;2.2763916666666666;2.834
2013-05-19;102.90799999999999;2.02295;2.813
2013-05-26;102.298;2.04258;2.801
2013-06-02;102.0325;2.0733333333333333;2.783
2013-06-09;102.924;2.14058;2.763
2013-06-16;103.39200000000001;2.2266;2.759
2013-06-23;103.92999999999999;2.20809;2.747
2013-06-30;101.43199999999999;2.21181;2.73
2013-07-07;105.1825;2.02365;2.745
2013-07-14;108.258;2.269066666666667;2.767
2013-07-21;109.41199999999999;2.23646;2.778
2013-07-28;108.398;2.23991;2.7880000000000003
2013-08-04;108.606;2.108507142857143;2.7910000000000004
2013-08-11;108.556;2.2151699999999996;2.786
2013-08-18;110.726;2.32945;2.7880000000000003
2013-08-25;111.12;2.41104;2.784
2013-09-01;115.31800000000001;2.3149;2.776
2013-09-08;116.025;2.131825;2.77
2013-09-15;113.218;2.2746500000000003;2.76
2013-09-22;109.976;2.23219;2.75
2013-09-29;108.80199999999999;2.22179;2.758
2013-10-06;108.63399999999999;2.08325;2.756
2013-10-13;110.304;2.26095;2.757
2013-10-20;110.10799999999999;2.17224;2.787
2013-10-27;107.822;2.1851700000000003;2.864
2013-11-03;107.60999999999999;2.103392857142857;2.869
2013-11-10;104.53800000000001;2.1693100000000003;2.882
2013-11-17;107.098;2.32399;2.874
2013-11-24;109.324;2.2836;2.879
2013-12-01;111.315;2.30972;2.9610000000000003
2013-12-08;112.27799999999999;2.0972666666666666;2.978
2013-12-15;109.104;2.321725;2.983
2013-12-22;110.34;2.34053;2.989
2013-12-29;111.715;2.35774;2.994
2014-01-05;108.7325;2.31343;2.997
2014-01-12;107.01399999999998;2.34875;2.998
2014-01-19;107.828;2.3543700000000003;2.989
2014-01-26;109.14000000000001;2.37116;2.991
2014-02-02;108.83399999999999;2.4161;2.994
2014-02-09;107.73400000000001;2.2434800000000004;2.989
2014-02-16;109.124;2.463725;2.992
2014-02-23;109.74000000000001;2.38341;2.995
2014-03-02;109.172;2.3558142857142856;2.994
2014-03-09;109.14200000000001;2.27029;2.992
2014-03-16;108.01199999999999;2.44909;2.992
2014-03-23;106.532;2.33988;2.987
2014-03-30;106.54400000000001;2.2977;2.989
2014-04-06;105.26199999999999;2.3126100000000003;2.989
2014-04-13;106.50999999999999;2.35829;2.986
2014-04-20;109.07;2.2315600000000004;2.982
2014-04-27;109.20599999999999;2.23291;2.983
2014-05-04;109.15;2.28611;2.98
2014-05-11;108.47999999999999;2.30605;2.979
2014-05-18;109.532;2.28861;2.966
2014-05-25;110.718;2.2128699999999997;2.955
2014-06-01;109.62;2.2554833333333333;2.95
2014-06-08;108.984;2.2947800000000003;2.938
2014-06-15;110.978;2.3952666666666667;2.926
2014-06-22;114.28599999999999;2.23602;2.9130000000000003
2014-06-29;113.08600000000001;2.21171;2.89
2014-07-06;110.25750000000001;2.2907333333333333;2.881
2014-07-13;107.032;2.369825;2.884
2014-07-20;105.388;2.22754;2.887
2014-07-27;106.34200000000001;2.22042;2.899
2014-08-03;105.708;2.26911;2.919
2014-08-10;103.6;2.2645166666666667;2.934
2014-08-17;101.94;2.3545;2.937
2014-08-24;99.88;2.26107;2.939
2014-08-31;100.644;2.26005;2.937
2014-09-07;100.4525;2.25249;2.926
2014-09-14;97.32000000000001;2.4199166666666665;2.919
2014-09-21;97.018;2.34938;2.92
2014-09-28;95.01;2.40322;2.893
2014-10-05;93.40599999999999;2.36865;2.906
2014-10-12;90.186;2.383566666666667;2.908
2014-10-19;85.498;2.43261;2.901
2014-10-26;85.582;2.4783999999999997;2.904
2014-11-02;85.55799999999999;2.454725;2.9160000000000004
2014-11-09;83.036;2.2635333333333336;2.952
2014-11-16;79.902;2.598025;2.965
2014-11-23;77.622;2.57798;2.9730000000000003
2014-11-30;76.63;2.52914;2.974
2014-12-07;69.72200000000001;2.3056125;2.971
2014-12-14;64.078;2.453575;2.98
2014-12-21;59.774;2.68779;2.97
2014-12-28;58.6925;2.6821200000000003;2.97
2015-01-04;56.0275;2.76824;2.965
2015-01-11;49.465999999999994;3.3934399999999996;2.965
2015-01-18;46.577999999999996;2.87963;2.966
2015-01-25;46.4425;2.60657;2.965
2015-02-01;46.763999999999996;2.613766666666667;3.2430000000000003
2015-02-08;54.616;2.99913;3.26
2015-02-15;56.565999999999995;3.6523600000000003;3.269
2015-02-22;60.568000000000005;2.84584;3.29
2015-03-01;60.632000000000005;2.87109;3.299
2015-03-08;60.117999999999995;3.071025;3.298
2015-03-15;56.508;3.6482;3.289
2015-03-22;52.720000000000006;3.24829;3.283
2015-03-29;55.013999999999996;3.17699;3.2710000000000004
2015-04-05;54.785;3.04128;3.2510000000000003
2015-04-12;56.512;3.58733;3.2460000000000004
2015-04-19;59.11800000000001;3.06217;3.221
2015-04-26;61.412;3.01252;3.212
2015-05-03;63.49400000000001;2.889;3.209
2015-05-10;65.006;3.4029875;3.222
2015-05-17;64.902;3.2038875;3.279
2015-05-24;64.31;3.02958;3.268
2015-05-31;61.57;3.14635;3.267
2015-06-07;61.898;2.9659750000000003;3.257
2015-06-14;63.238;3.73695;3.213
2015-06-21;60.653999999999996;3.0866599999999997;3.199
2015-06-28;60.84400000000001;3.10047;3.2030000000000003
2015-07-05;60.355999999999995;3.0193;3.198
2015-07-12;56.63199999999999;3.6273299999999997;3.198
2015-07-19;57.172000000000004;3.15076;3.2060000000000004
2015-07-26;55.754;3.2344999999999997;3.213
2015-08-02;54.136;3.252641666666667;3.219
2015-08-09;48.589999999999996;3.2493600000000002;3.229
2015-08-16;47.944;3.655425;3.229
2015-08-23;45.998000000000005;3.48354;3.2030000000000003
2015-08-30;43.528;3.5740000000000003;3.222
2015-09-06;48.8675;3.0521333333333334;3.218
2015-09-13;47.596000000000004;3.6666800000000004;3.227
2015-09-20;47.336;3.8640300000000005;3.252
2015-09-27;47.334;4.02496;3.269
2015-10-04;46.988;3.5223750000000003;3.44
2015-10-11;51.33200000000001;3.4776499999999997;3.439
2015-10-18;48.994;3.83199;3.468
2015-10-25;46.81;3.9094900000000004;3.445
2015-11-01;47.15;3.88857;3.5010000000000003
2015-11-08;47.230000000000004;3.11911;3.588
2015-11-15;44.751999999999995;3.814825;3.592
2015-11-22;41.544;3.7832;3.554
2015-11-29;43.652;3.7457100000000003;3.585
2015-12-06;42.412;3.1099416666666664;3.565
2015-12-13;38.762;3.67375;3.577
2015-12-20;36.836;3.9023000000000003;3.596
2015-12-27;35.9025;3.97211;3.592
2016-01-03;36.5475;3.9430642857142857;3.5980000000000003
2016-01-10;34.194;3.3823300000000005;3.61
2016-01-17;29.1;3.73981;3.613
2016-01-24;27.756;4.08543;3.632
2016-01-31;31.748;4.07498;3.64
2016-02-07;32.184000000000005;3.743175;3.638
2016-02-14;30.410000000000004;3.3024875;3.64
2016-02-21;32.29;4.020010000000001;3.645
2016-02-28;33.116;3.9670900000000002;3.636
2016-03-06;36.278;3.7741;3.666
2016-03-13;39.296;3.2451000000000003;3.672
2016-03-20;38.496;3.6856999999999998;3.699
2016-03-27;39.405;3.65011;3.699
2016-04-03;37.0;3.7327642857142855;3.682
2016-04-10;37.512;3.36759;3.681
2016-04-17;42.35;3.44215;3.661
2016-04-24;43.04;3.5513400000000006;3.669
2016-05-01;44.464;3.6031833333333334;3.635
2016-05-08;44.196000000000005;3.50892;3.649
2016-05-15;45.2;3.3639375;3.626
2016-05-22;48.336;3.5355800000000004;3.629
2016-05-29;48.734;3.5781799999999997;3.603
2016-06-05;48.905;3.6851399999999996;3.607
2016-06-12;49.944;3.34568;3.593
2016-06-19;47.388;3.4677300000000004;3.603
2016-06-26;48.122;3.3850300000000004;3.59
2016-07-03;47.092;3.5053583333333336;3.592
2016-07-10;45.964;3.38385;3.572
2016-07-17;45.538;3.28065;3.5810000000000004
2016-07-24;45.220000000000006;3.2647;3.562
2016-07-31;42.546;3.2743700000000002;3.5780000000000003
2016-08-07;40.884;3.677891666666667;3.562
2016-08-14;43.629999999999995;3.2376875;3.5860000000000003
2016-08-21;48.602;3.20477;3.565
2016-08-28;48.654;3.22441;3.607
2016-09-04;47.309999999999995;3.46959;3.626
2016-09-11;47.506;3.3146299999999997;3.624
2016-09-18;46.208;3.32308;3.638
2016-09-25;46.238;3.2381900000000003;3.643
2016-10-02;46.744;3.3520749999999997;3.653
2016-10-09;49.524;3.4257875;3.653
2016-10-16;49.94199999999999;3.22475;3.654
2016-10-23;50.334;3.17676;3.666
2016-10-30;48.95399999999999;3.14439;3.657
2016-11-06;44.626;3.6354583333333337;3.668
2016-11-13;43.092;3.2736374999999995;3.646
2016-11-20;44.006;3.42462;3.645
2016-11-27;46.492000000000004;3.3897399999999998;3.609
2016-12-04;48.78;3.627708333333333;3.651
2016-12-11;52.260000000000005;3.28056;3.656
2016-12-18;53.258;3.36301;3.696
2016-12-25;53.814;3.3348199999999997;3.666
2017-01-01;54.96;3.27036;3.694
2017-01-08;55.1275;3.15686;3.679
2017-01-15;54.016;3.2196625;3.711
2017-01-22;54.194;3.2145;3.691
2017-01-29;54.90599999999999;3.16898;3.692
2017-02-05;55.534000000000006;3.1578666666666666;3.68
2017-02-12;54.482000000000006;3.1997375;3.676
2017-02-19;54.464;3.09124;3.667
2017-02-26;55.4;3.08534;3.64
2017-03-05;54.402;3.1463714285714284;3.604
2017-03-12;52.784000000000006;3.2181125;3.585
2017-03-19;50.294;3.1328899999999997;3.57
2017-03-26;50.102;3.10183;3.545
2017-04-02;51.33;3.1503750000000004;3.537
2017-04-09;53.278;3.17199;3.539
2017-04-16;54.83;3.1655375;3.519
2017-04-23;52.081999999999994;3.13138;3.503
2017-04-30;49.54600000000001;3.16475;3.499
2017-05-07;48.704;3.2157299999999998;3.503
2017-05-14;48.004000000000005;3.167083333333333;3.488
2017-05-21;51.75;3.18216;3.47
2017-05-28;52.584;3.2739599999999998;3.451
2017-06-04;50.233999999999995;3.191885714285714;3.4160000000000004
2017-06-11;47.275999999999996;3.22936;3.443
2017-06-18;46.182;3.2810699999999997;3.4210000000000003
2017-06-25;44.626;3.32144;3.369
2017-07-02;46.162;3.275525;3.384
2017-07-09;48.172000000000004;3.1759833333333334;3.398
2017-07-16;47.104;3.239725;3.364
2017-07-23;47.986000000000004;3.15388;3.687
2017-07-30;49.95;3.1496299999999997;3.73
2017-08-06;52.04200000000001;3.1735700000000002;3.747
2017-08-13;51.964;3.1907875;3.732
2017-08-20;50.582;3.17259;3.761
2017-08-27;52.028;3.15332;3.761
2017-09-03;52.251999999999995;3.1654714285714287;3.819
2017-09-10;53.884;3.1954000000000002;3.816
2017-09-17;55.544000000000004;3.1592000000000002;3.849
2017-09-24;57.034000000000006;3.12993;3.843
2017-10-01;58.75;3.173966666666667;3.854
2017-10-08;56.076;3.1716833333333336;3.844
2017-10-15;56.205999999999996;3.2015166666666666;3.852
2017-10-22;57.775999999999996;3.17035;3.833
2017-10-29;58.576;3.24709;3.858
2017-11-05;61.038;3.20861;3.844
2017-11-12;64.28599999999999;3.19972;3.903
2017-11-19;61.524;3.2911;3.926
2017-11-26;62.678;3.24236;3.966
2017-12-03;63.73;3.22028;3.978
2017-12-10;63.076;3.182783333333333;4.03
2017-12-17;64.354;3.3173375;4.046
2017-12-24;64.364;3.3;4.073
2017-12-31;66.52;3.3168599999999997;4.115
2018-01-07;67.81;3.3999099999999998;4.125
2018-01-14;69.47;3.8287166666666668;4.133
2018-01-21;69.388;3.21449;4.138
2018-01-28;70.03999999999999;3.17831;4.141
2018-02-04;68.00399999999999;3.2219;4.122
2018-02-11;65.49600000000001;3.7715400000000003;4.122
2018-02-18;62.718;3.2491875;4.113
2018-02-25;65.52000000000001;3.2470100000000004;4.093999999999999
2018-03-04;66.024;3.2577100000000003;4.105
2018-03-11;65.12;3.8345;4.109
2018-03-18;64.138;3.38323;4.106
2018-03-25;67.396;3.2945599999999997;4.12
2018-04-01;68.6475;3.3013;4.119
2018-04-08;67.0275;3.6321125;4.115
2018-04-15;71.244;3.831125;4.11
2018-04-22;73.392;3.4028300000000002;4.119
2018-04-29;74.982;3.46894;4.115
2018-05-06;74.422;3.3862583333333336;4.138999999999999
2018-05-13;76.68;3.8999;4.18
2018-05-20;78.75399999999999;3.6708100000000004;4.36
2018-05-27;78.59;3.66163;4.44
2018-06-03;75.3475;3.5615;4.485
2018-06-10;73.978;3.78249;4.476
2018-06-17;74.25999999999999;3.7757999999999994;4.457
2018-06-24;74.11600000000001;3.75744;4.41
2018-07-01;75.238;3.82041;4.353
2018-07-08;76.328;3.53613;4.347
2018-07-15;75.28999999999999;3.894275;4.341
2018-07-22;71.27000000000001;3.8415500000000002;4.308
2018-07-29;74.0;3.74165;4.265
2018-08-05;73.372;3.466241666666667;4.253
2018-08-12;71.416;3.7600375;4.238
2018-08-19;69.824;3.89983;4.249
2018-08-26;72.772;4.03909;4.294
2018-09-02;76.076;3.875442857142857;4.328
2018-09-09;76.644;3.57988;4.482
2018-09-16;78.10799999999999;3.9618624999999996;4.507
2018-09-23;78.96600000000001;4.11982;4.535
2018-09-30;81.846;4.05172;4.532
2018-10-07;85.442;3.516875;4.553
2018-10-14;83.05199999999999;3.8965249999999996;4.553999999999999
2018-10-21;80.40599999999999;3.71334;4.545
2018-10-28;78.232;3.70182;4.505
2018-11-04;74.088;3.53962;4.435
2018-11-11;70.34400000000001;3.8025700000000002;4.41
2018-11-18;66.208;3.80608;4.343999999999999
2018-11-25;61.217999999999996;3.7831699999999997;4.311
2018-12-02;58.65;3.6945142857142854;4.194
2018-12-09;60.465999999999994;3.6721000000000004;4.168
2018-12-16;59.510000000000005;3.83646;4.133
2018-12-23;54.644000000000005;3.886;4.136
2018-12-30;51.03;3.89877;4.135
2019-01-06;54.31;3.8306916666666666;4.115
2019-01-13;58.636;3.9574;4.093
2019-01-20;59.83;3.72975;4.072
2019-01-27;61.342;3.77433;4.046
2019-02-03;61.379999999999995;3.7426000000000004;4.038
2019-02-10;61.705999999999996;3.97435;4.009
2019-02-17;63.36;3.8583125;3.993
2019-02-24;66.582;3.7299700000000002;4.048
2019-03-03;64.564;3.74669;4.055
2019-03-10;64.734;3.971858333333333;4.134
2019-03-17;65.714;3.9242375000000003;4.149
2019-03-24;67.34400000000001;3.80255;4.184
2019-03-31;67.248;3.9084899999999996;4.183
2019-04-07;69.53999999999999;3.78965;4.2
2019-04-14;71.328;4.097225;4.237
2019-04-21;70.8725;3.9072400000000003;4.308
2019-04-28;72.93199999999999;3.94917;4.335
2019-05-05;71.586;3.8352600000000003;4.373
2019-05-12;71.252;3.986075;4.357
2019-05-19;73.322;4.01432;4.36
2019-05-26;70.888;4.05598;4.352
2019-06-02;69.28999999999999;3.9465916666666665;4.324
2019-06-09;63.146;3.93625;4.305
2019-06-16;63.188;3.9819750000000003;4.2410000000000005
2019-06-23;64.038;3.8600300000000005;4.221
2019-06-30;66.50999999999999;3.8366999999999996;4.168
2019-07-07;63.839999999999996;3.82849;4.137
2019-07-14;65.978;4.041383333333333;4.107
2019-07-21;63.628;3.7490900000000003;4.091
2019-07-28;62.8;3.76432;4.071
2019-08-04;62.586;3.7920000000000003;4.091
2019-08-11;57.327999999999996;3.9875;4.098
2019-08-18;58.251999999999995;3.9985375;4.087
2019-08-25;59.574;4.05148;4.083
2019-09-01;59.826;4.0736083333333335;4.068
2019-09-08;60.227999999999994;3.8874625;4.072
2019-09-15;62.738;4.09475;4.063
2019-09-22;65.55600000000001;4.11633;4.12
2019-09-29;63.152;4.16164;4.127
2019-10-06;59.222;3.90587;4.13
2019-10-13;59.394000000000005;4.0329375;4.146
2019-10-20;59.322;4.146859999999999;4.155
2019-10-27;60.748000000000005;4.06552;4.159
2019-11-03;60.226;3.9010285714285717;4.157
2019-11-10;62.39;3.92711;4.183
2019-11-17;62.564;4.16656;4.192
2019-11-24;63.762;4.19648;4.218
2019-12-01;64.74;4.23036;4.296
2019-12-08;64.714;3.833933333333333;4.317
2019-12-15;66.498;4.104112499999999;4.332
2019-12-22;68.902;4.06956;4.339
2019-12-29;68.836;4.07171;4.329
2020-01-05;67.994;4.5603299999999996;4.336
2020-01-12;67.92999999999999;5.41038;4.355
2020-01-19;64.112;4.15439;4.352
2020-01-26;62.2;4.1833;4.346
2020-02-02;58.572;4.192408333333334;4.344
2020-02-09;54.59400000000001;5.14641;4.319
2020-02-16;55.327999999999996;5.05792;4.3
2020-02-23;58.644000000000005;4.3584000000000005;4.319
2020-03-01;54.242;4.368091666666667;4.305
2020-03-08;50.702;4.962691666666667;4.292
2020-03-15;34.098;5.2423625000000005;4.25
2020-03-22;26.342000000000002;5.05694;4.155
2020-03-29;24.074;5.06119;3.999
2020-04-05;19.56;4.93998;3.83
2020-04-12;22.5325;5.3103;3.789
2020-04-19;19.995;5.21091;3.654
2020-04-26;14.235999999999999;5.422549999999999;3.559
2020-05-03;17.046;5.1475833333333325;3.472
2020-05-10;23.572499999999998;5.364762499999999;3.469
2020-05-17;28.182;5.7901625;3.487
2020-05-24;33.94;5.683;3.509
2020-05-31;33.7025;5.38371;3.57
2020-06-07;38.37;4.8624583333333335;3.59
2020-06-14;39.518;5.449466666666666;3.706
2020-06-21;40.948;5.23465;3.793
2020-06-28;41.694;5.28891;3.89
2020-07-05;42.302;5.0495;3.901
2020-07-12;43.06;5.348599999999999;3.949
2020-07-19;43.404;5.35948;3.993
2020-07-26;43.568;5.2255400000000005;4.03
2020-08-02;43.224000000000004;4.989433333333333;4.032
2020-08-09;44.356;5.313840000000001;4.029
2020-08-16;44.538;5.3762;4.047
2020-08-23;44.792;5.52576;4.047
2020-08-30;45.257999999999996;5.555680000000001;4.047
2020-09-06;43.06;4.84934;4.047
2020-09-13;39.45;5.33104;4.047
2020-09-20;40.769999999999996;5.2751;4.108
2020-09-27;40.89;5.50497;4.108
2020-10-04;39.994;5.0047;4.108
2020-10-11;41.06;5.27208;4.108
2020-10-18;41.32000000000001;5.4924;4.108
2020-10-25;40.998000000000005;5.59804;4.092
2020-11-01;37.906;5.71458;4.126
2020-11-08;38.636;5.0516;4.137
2020-11-15;41.87;5.316525;4.258
2020-11-22;43.007999999999996;5.35722;4.219
2020-11-29;46.426;5.36575;4.199
2020-12-06;47.827999999999996;5.08528;4.21
2020-12-13;49.324;5.463433333333334;4.186
2020-12-20;51.048;5.08581;4.195
2020-12-27;50.605000000000004;5.18369;4.172
